     5.20000000E+00   4.77622249E-01   1.58876183E-01   8.97445583E-03   2.37935145E-04
     5.40000000E+00   4.58142024E-01   1.59444941E-01   9.21773388E-03   2.47500793E-04
     5.60000000E+00   4.38890360E-01   1.59677216E-01   9.44233471E-03   2.56719835E-04
     5.80000000E+00   4.19893979E-01   1.59585648E-01   9.64774679E-03   2.65557854E-04
     6.00000000E+00   4.01179407E-01   1.59183386E-01   9.83355800E-03   2.73982614E-04
     6.20000000E+00   3.82772749E-01   1.58484041E-01   9.99945436E-03   2.81964209E-04
     6.40000000E+00   3.64699462E-01   1.57501631E-01   1.01452183E-02   2.89475196E-04
     6.60000000E+00   3.46984151E-01   1.56250530E-01   1.02707265E-02   2.96490706E-04
     6.80000000E+00   3.29650359E-01   1.54745411E-01   1.03759474E-02   3.02988534E-04
     7.00000000E+00   3.12720386E-01   1.53001186E-01   1.04609384E-02   3.08949215E-04
     7.20000000E+00   2.96215110E-01   1.51032947E-01   1.05258423E-02   3.14356072E-04
     7.40000000E+00   2.80153834E-01   1.48855904E-01   1.05708837E-02   3.19195254E-04
     7.60000000E+00   2.64554143E-01   1.46485329E-01   1.05963654E-02   3.23455749E-04
     7.80000000E+00   2.49431789E-01   1.43936490E-01   1.06026635E-02   3.27129379E-04
     8.00000000E+00   2.34800589E-01   1.41224595E-01   1.05902236E-02   3.30210777E-04
     8.20000000E+00   2.20672351E-01   1.38364730E-01   1.05595556E-02   3.32697349E-04
     8.40000000E+00   2.07056815E-01   1.35371810E-01   1.05112291E-02   3.34589216E-04
     8.60000000E+00   1.93961620E-01   1.32260516E-01   1.04458681E-02   3.35889142E-04
     8.80000000E+00   1.81392289E-01   1.29045249E-01   1.03641459E-02   3.36602450E-04
     9.00000000E+00   1.69352240E-01   1.25740080E-01   1.02667801E-02   3.36736917E-04
     9.20000000E+00   1.57842809E-01   1.22358706E-01   1.01545268E-02   3.36302664E-04
     9.40000000E+00   1.46863297E-01   1.18914403E-01   1.00281758E-02   3.35312034E-04
     9.60000000E+00   1.36411038E-01   1.15419997E-01   9.88854515E-03   3.33779452E-04
     9.80000000E+00   1.26481472E-01   1.11887822E-01   9.73647571E-03   3.31721290E-04
     1.00000000E+01   1.17068244E-01   1.08329692E-01   9.57282635E-03   3.29155711E-04
     1.02000000E+01   1.08163306E-01   1.04756879E-01   9.39846877E-03   3.26102517E-04
     1.04000000E+01   9.97570415E-02   1.01180086E-01   9.21428267E-03   3.22582985E-04
     1.06000000E+01   9.18383860E-02   9.76094332E-02   9.02115108E-03   3.18619709E-04
     1.08000000E+01   8.43949636E-02   9.40544425E-02   8.81995580E-03   3.14236428E-04
     1.10000000E+01   7.74132255E-02   9.05240292E-02   8.61157319E-03   3.09457863E-04
     1.12000000E+01   7.08785926E-02   8.70264956E-02   8.39687009E-03   3.04309549E-04
     1.14000000E+01   6.47755988E-02   8.35695300E-02   8.17670003E-03   2.98817673E-04
     1.16000000E+01   5.90880349E-02   8.01602079E-02   7.95189970E-03   2.93008910E-04
     1.18000000E+01   5.37990906E-02   7.68049972E-02   7.72328567E-03   2.86910266E-04
     1.20000000E+01   4.88914931E-02   7.35097664E-02   7.49165142E-03   2.80548926E-04
     1.22000000E+01   4.43476409E-02   7.02797957E-02   7.25776466E-03   2.73952101E-04
     1.24000000E+01   4.01497321E-02   6.71197907E-02   7.02236490E-03   2.67146894E-04
     1.26000000E+01   3.62798860E-02   6.40338982E-02   6.78616135E-03   2.60160160E-04
     1.28000000E+01   3.27202565E-02   6.10257247E-02   6.54983107E-03   2.53018382E-04
     1.30000000E+01   2.94531377E-02   5.80983560E-02   6.31401744E-03   2.45747552E-04
     1.32000000E+01   2.64610603E-02   5.52543789E-02   6.07932891E-03   2.38373060E-04
     1.34000000E+01   2.37268788E-02   5.24959041E-02   5.84633794E-03   2.30919596E-04
     1.36000000E+01   2.12338493E-02   4.98245899E-02   5.61558035E-03   2.23411055E-04
     1.38000000E+01   1.89656974E-02   4.72416668E-02   5.38755475E-03   2.15870457E-04
     1.40000000E+01   1.69066771E-02   4.47479632E-02   5.16272236E-03   2.08319874E-04
     1.42000000E+01   1.50416201E-02   4.23439304E-02   4.94150695E-03   2.00780366E-04
     1.44000000E+01   1.33559759E-02   4.00296689E-02   4.72429505E-03   1.93271927E-04
     1.46000000E+01   1.18358434E-02   3.78049538E-02   4.51143635E-03   1.85813441E-04
     1.48000000E+01   1.04679942E-02   3.56692604E-02   4.30324423E-03   1.78422648E-04
     1.50000000E+01   9.23988843E-03   3.36217897E-02   4.09999658E-03   1.71116113E-04
     1.52000000E+01   8.13968313E-03   3.16614925E-02   3.90193660E-03   1.63909214E-04
     1.54000000E+01   7.15623407E-03   2.97870939E-02   3.70927390E-03   1.56816125E-04
     1.56000000E+01   6.27909192E-03   2.79971162E-02   3.52218563E-03   1.49849818E-04
     1.58000000E+01   5.49849296E-03   2.62899021E-02   3.34081772E-03   1.43022069E-04
     1.60000000E+01   4.80534521E-03   2.46636354E-02   3.16528624E-03   1.36343465E-04
     1.62000000E+01   4.19121052E-03   2.31163624E-02   2.99567883E-03   1.29823425E-04
     1.64000000E+01   3.64828333E-03   2.16460110E-02   2.83205616E-03   1.23470226E-04
     1.66000000E+01   3.16936660E-03   2.02504095E-02   2.67445347E-03   1.17291025E-04
     1.68000000E+01   2.74784550E-03   1.89273042E-02   2.52288213E-03   1.11291901E-04
     1.70000000E+01   2.37765944E-03   1.76743756E-02   2.37733123E-03   1.05477887E-04
     1.72000000E+01   2.05327276E-03   1.64892541E-02   2.23776917E-03   9.98530140E-05
     1.74000000E+01   1.76964481E-03   1.53695338E-02   2.10414524E-03   9.44203561E-05
     1.76000000E+01   1.52219952E-03   1.43127861E-02   1.97639122E-03   8.91820767E-05
     1.78000000E+01   1.30679498E-03   1.33165714E-02   1.85442294E-03   8.41394786E-05
     1.80000000E+01   1.11969336E-03   1.23784509E-02   1.73814183E-03   7.92930541E-05
     1.82000000E+01   9.57531319E-04   1.14959959E-02   1.62743636E-03   7.46425401E-05
     1.84000000E+01   8.17291304E-04   1.06667977E-02   1.52218355E-03   7.01869671E-05
     1.86000000E+01   6.96273731E-04   9.88847528E-03   1.42225038E-03   6.59247158E-05
     1.88000000E+01   5.92070374E-04   9.15868308E-03   1.32749511E-03   6.18535691E-05
     1.90000000E+01   5.02538979E-04   8.47511718E-03   1.23776857E-03   5.79707650E-05
     1.92000000E+01   4.25779225E-04   7.83552121E-03   1.15291545E-03   5.42730493E-05
     1.94000000E+01   3.60110089E-04   7.23769123E-03   1.07277540E-03   5.07567260E-05
     1.96000000E+01   3.04048641E-04   6.67948001E-03   9.97184204E-04   4.74177081E-05
     1.98000000E+01   2.56290285E-04   6.15880060E-03   9.25974749E-04   4.42515652E-05
     2.00000000E+01   2.15690438E-04   5.67362929E-03   8.58978041E-04   4.12535706E-05
     2.02000000E+01   1.81247623E-04   5.22200800E-03   7.96024082E-04   3.84187455E-05
     2.04000000E+01   1.52087925E-04   4.80204615E-03   7.36942707E-04   3.57419022E-05
